Line,"{'+atomic', '+definite'} - definite - a_2","{'-atomic', '+definite'} - definite - i_1","{'+atomic', '+definite'} - definite - o_1","{'+atomic', '-definite'} - definite - a_2","{'+atomic', '-definite'} - definite - o_1","{'-atomic', '+definite'} - definite - e_2","{'+atomic', '-definite'} - definite - a_3","{'+atomic', '+definite'} - definite - o_3",{'+atomic'} - definite - a_2
612,77.0999999999999,51.20000000000046,78.59999999999981,32.000000000000185,29.40000000000015,43.80000000000035,15.499999999999963,30.10000000000016,5.399999999999998
613,77.0999999999999,51.30000000000046,78.89999999999979,32.000000000000185,29.500000000000153,43.900000000000354,15.599999999999962,30.300000000000164,5.399999999999998
614,77.49999999999987,51.40000000000046,78.89999999999979,32.100000000000186,29.500000000000153,44.000000000000355,15.599999999999962,30.300000000000164,5.399999999999998
615,77.59999999999987,51.40000000000046,78.89999999999979,32.30000000000019,29.500000000000153,44.000000000000355,15.599999999999962,30.300000000000164,5.499999999999997
616,77.69999999999986,51.40000000000046,78.99999999999979,32.30000000000019,29.500000000000153,44.20000000000036,15.599999999999962,30.300000000000164,5.499999999999997
617,77.79999999999986,51.40000000000046,78.99999999999979,32.60000000000019,29.500000000000153,44.20000000000036,15.599999999999962,30.300000000000164,5.599999999999997
618,77.79999999999986,51.50000000000046,79.29999999999977,32.60000000000019,29.600000000000154,44.30000000000036,15.699999999999962,30.500000000000167,5.599999999999997
619,77.79999999999986,51.60000000000046,79.59999999999975,32.60000000000019,29.700000000000156,44.40000000000036,15.799999999999962,30.70000000000017,5.599999999999997
620,77.79999999999986,51.60000000000046,79.69999999999975,32.60000000000019,29.800000000000157,44.40000000000036,15.799999999999962,30.70000000000017,5.599999999999997
621,77.89999999999985,51.60000000000046,79.79999999999974,32.60000000000019,29.800000000000157,44.600000000000364,15.799999999999962,30.70000000000017,5.599999999999997
622,78.29999999999983,51.700000000000465,79.79999999999974,32.700000000000195,29.800000000000157,44.700000000000365,15.799999999999962,30.70000000000017,5.599999999999997
623,78.39999999999982,51.700000000000465,79.79999999999974,32.9000000000002,29.800000000000157,44.700000000000365,15.799999999999962,30.70000000000017,5.699999999999997
624,78.49999999999982,51.90000000000047,79.89999999999974,32.9000000000002,29.800000000000157,44.700000000000365,15.799999999999962,30.70000000000017,5.699999999999997
625,78.59999999999981,51.90000000000047,79.89999999999974,33.1000000000002,29.800000000000157,44.700000000000365,15.799999999999962,30.70000000000017,5.799999999999996
626,78.59999999999981,51.90000000000047,79.99999999999973,33.1000000000002,29.90000000000016,44.700000000000365,15.799999999999962,30.70000000000017,5.799999999999996
627,78.59999999999981,51.90000000000047,80.09999999999972,33.1000000000002,30.00000000000016,44.700000000000365,15.799999999999962,30.70000000000017,5.799999999999996
628,78.59999999999981,52.00000000000047,80.39999999999971,33.1000000000002,30.10000000000016,44.80000000000037,15.899999999999961,30.900000000000173,5.799999999999996
629,78.59999999999981,52.10000000000047,80.69999999999969,33.1000000000002,30.200000000000163,44.90000000000037,15.999999999999961,31.100000000000176,5.799999999999996
630,78.59999999999981,52.20000000000047,81.09999999999967,33.1000000000002,30.300000000000164,45.00000000000037,16.099999999999962,31.30000000000018,5.799999999999996
631,78.59999999999981,52.30000000000047,81.39999999999965,33.1000000000002,30.400000000000166,45.10000000000037,16.199999999999964,31.50000000000018,5.799999999999996
632,78.59999999999981,52.400000000000475,81.79999999999963,33.1000000000002,30.500000000000167,45.20000000000037,16.299999999999965,31.700000000000184,5.799999999999996
633,78.89999999999979,52.500000000000476,81.79999999999963,33.2000000000002,30.500000000000167,45.300000000000374,16.299999999999965,31.700000000000184,5.799999999999996
634,79.29999999999977,52.60000000000048,81.79999999999963,33.3000000000002,30.500000000000167,45.400000000000375,16.299999999999965,31.700000000000184,5.799999999999996
635,79.59999999999975,52.70000000000048,81.79999999999963,33.400000000000205,30.500000000000167,45.50000000000038,16.299999999999965,31.700000000000184,5.799999999999996
636,79.89999999999974,52.80000000000048,81.79999999999963,33.500000000000206,30.500000000000167,45.60000000000038,16.299999999999965,31.700000000000184,5.799999999999996
637,80.29999999999971,52.90000000000048,81.79999999999963,33.60000000000021,30.500000000000167,45.70000000000038,16.299999999999965,31.700000000000184,5.799999999999996
638,80.5999999999997,53.00000000000048,81.79999999999963,33.70000000000021,30.500000000000167,45.80000000000038,16.299999999999965,31.700000000000184,5.799999999999996
639,80.99999999999967,53.100000000000485,81.79999999999963,33.80000000000021,30.500000000000167,45.90000000000038,16.299999999999965,31.700000000000184,5.799999999999996
640,80.99999999999967,53.200000000000486,82.09999999999961,33.80000000000021,30.60000000000017,46.000000000000384,16.399999999999967,31.900000000000187,5.799999999999996
641,80.99999999999967,53.30000000000049,82.3999999999996,33.80000000000021,30.70000000000017,46.100000000000385,16.499999999999968,32.100000000000186,5.799999999999996
642,81.29999999999966,53.40000000000049,82.3999999999996,33.90000000000021,30.70000000000017,46.20000000000039,16.499999999999968,32.100000000000186,5.799999999999996
643,81.29999999999966,53.40000000000049,82.49999999999959,33.90000000000021,30.80000000000017,46.20000000000039,16.499999999999968,32.100000000000186,5.799999999999996
644,81.59999999999964,53.50000000000049,82.49999999999959,34.00000000000021,30.80000000000017,46.30000000000039,16.499999999999968,32.100000000000186,5.799999999999996
645,81.69999999999963,53.50000000000049,82.49999999999959,34.200000000000216,30.80000000000017,46.30000000000039,16.499999999999968,32.100000000000186,5.899999999999996
646,81.69999999999963,53.50000000000049,82.59999999999958,34.200000000000216,30.900000000000173,46.30000000000039,16.499999999999968,32.100000000000186,5.899999999999996
647,81.99999999999962,53.60000000000049,82.59999999999958,34.30000000000022,30.900000000000173,46.40000000000039,16.499999999999968,32.100000000000186,5.899999999999996
648,82.2999999999996,53.70000000000049,82.59999999999958,34.40000000000022,30.900000000000173,46.50000000000039,16.499999999999968,32.100000000000186,5.899999999999996
649,82.3999999999996,53.70000000000049,82.59999999999958,34.70000000000022,30.900000000000173,46.50000000000039,16.499999999999968,32.100000000000186,5.999999999999996
650,82.49999999999959,53.70000000000049,82.59999999999958,34.900000000000226,30.900000000000173,46.50000000000039,16.499999999999968,32.100000000000186,6.099999999999995
651,82.79999999999957,53.800000000000495,82.59999999999958,35.00000000000023,30.900000000000173,46.60000000000039,16.499999999999968,32.100000000000186,6.099999999999995
652,83.19999999999955,53.900000000000496,82.59999999999958,35.10000000000023,30.900000000000173,46.700000000000394,16.499999999999968,32.100000000000186,6.099999999999995
653,83.49999999999953,54.0000000000005,82.59999999999958,35.20000000000023,30.900000000000173,46.800000000000395,16.499999999999968,32.100000000000186,6.099999999999995
654,83.89999999999951,54.1000000000005,82.59999999999958,35.30000000000023,30.900000000000173,46.9000000000004,16.499999999999968,32.100000000000186,6.099999999999995
655,83.89999999999951,54.1000000000005,82.69999999999958,35.30000000000023,31.100000000000176,46.9000000000004,16.499999999999968,32.100000000000186,6.099999999999995
656,83.89999999999951,54.2000000000005,82.99999999999956,35.30000000000023,31.200000000000177,47.0000000000004,16.59999999999997,32.30000000000019,6.099999999999995
657,83.9999999999995,54.2000000000005,82.99999999999956,35.500000000000234,31.200000000000177,47.0000000000004,16.59999999999997,32.30000000000019,6.199999999999995
658,84.0999999999995,54.2000000000005,82.99999999999956,35.70000000000024,31.200000000000177,47.0000000000004,16.59999999999997,32.30000000000019,6.2999999999999945
659,84.19999999999949,54.2000000000005,83.09999999999955,35.70000000000024,31.200000000000177,47.2000000000004,16.59999999999997,32.30000000000019,6.2999999999999945
660,84.19999999999949,54.3000000000005,83.39999999999954,35.70000000000024,31.30000000000018,47.3000000000004,16.69999999999997,32.50000000000019,6.2999999999999945
661,84.29999999999949,54.500000000000504,83.49999999999953,35.70000000000024,31.30000000000018,47.3000000000004,16.69999999999997,32.50000000000019,6.2999999999999945
662,84.59999999999947,54.600000000000506,83.49999999999953,35.80000000000024,31.30000000000018,47.400000000000404,16.69999999999997,32.50000000000019,6.2999999999999945
663,84.69999999999946,54.600000000000506,83.49999999999953,36.00000000000024,31.30000000000018,47.400000000000404,16.69999999999997,32.50000000000019,6.399999999999994
664,84.69999999999946,54.70000000000051,83.79999999999951,36.00000000000024,31.40000000000018,47.500000000000405,16.799999999999972,32.700000000000195,6.399999999999994
665,84.69999999999946,54.80000000000051,84.0999999999995,36.00000000000024,31.50000000000018,47.600000000000406,16.899999999999974,32.9000000000002,6.399999999999994
666,84.79999999999946,54.80000000000051,84.19999999999949,36.00000000000024,31.50000000000018,47.80000000000041,16.899999999999974,32.9000000000002,6.399999999999994
667,84.79999999999946,54.90000000000051,84.49999999999947,36.00000000000024,31.600000000000183,47.90000000000041,16.999999999999975,33.1000000000002,6.399999999999994
668,84.89999999999945,55.10000000000051,84.59999999999947,36.00000000000024,31.600000000000183,47.90000000000041,16.999999999999975,33.1000000000002,6.399999999999994
669,84.89999999999945,55.200000000000514,84.89999999999945,36.00000000000024,31.700000000000184,48.00000000000041,17.099999999999977,33.3000000000002,6.399999999999994
670,84.99999999999945,55.40000000000052,84.99999999999945,36.00000000000024,31.700000000000184,48.00000000000041,17.099999999999977,33.3000000000002,6.399999999999994
671,84.99999999999945,55.40000000000052,85.09999999999944,36.00000000000024,31.800000000000185,48.00000000000041,17.099999999999977,33.3000000000002,6.399999999999994
672,85.29999999999943,55.50000000000052,85.09999999999944,36.10000000000024,31.800000000000185,48.10000000000041,17.099999999999977,33.3000000000002,6.399999999999994
673,85.29999999999943,55.60000000000052,85.49999999999942,36.10000000000024,31.900000000000187,48.200000000000415,17.199999999999978,33.500000000000206,6.399999999999994
674,85.29999999999943,55.70000000000052,85.7999999999994,36.10000000000024,32.000000000000185,48.300000000000416,17.29999999999998,33.70000000000021,6.399999999999994
675,85.29999999999943,55.80000000000052,86.09999999999938,36.10000000000024,32.100000000000186,48.40000000000042,17.39999999999998,33.90000000000021,6.399999999999994
676,85.29999999999943,55.900000000000524,86.39999999999937,36.10000000000024,32.20000000000019,48.50000000000042,17.499999999999982,34.100000000000215,6.399999999999994
677,85.29999999999943,55.900000000000524,86.49999999999936,36.10000000000024,32.30000000000019,48.50000000000042,17.499999999999982,34.100000000000215,6.399999999999994
678,85.29999999999943,55.900000000000524,86.59999999999935,36.10000000000024,32.40000000000019,48.50000000000042,17.499999999999982,34.100000000000215,6.399999999999994
679,85.29999999999943,56.000000000000526,86.89999999999934,36.10000000000024,32.50000000000019,48.60000000000042,17.599999999999984,34.30000000000022,6.399999999999994
680,85.29999999999943,56.10000000000053,87.19999999999932,36.10000000000024,32.60000000000019,48.70000000000042,17.699999999999985,34.50000000000022,6.399999999999994
681,85.29999999999943,56.20000000000053,87.4999999999993,36.10000000000024,32.700000000000195,48.80000000000042,17.799999999999986,34.70000000000022,6.399999999999994
682,85.39999999999942,56.20000000000053,87.4999999999993,36.40000000000025,32.700000000000195,48.80000000000042,17.799999999999986,34.70000000000022,6.499999999999994
683,85.39999999999942,56.30000000000053,87.79999999999929,36.40000000000025,32.800000000000196,48.900000000000425,17.899999999999988,34.900000000000226,6.499999999999994
684,85.49999999999942,56.50000000000053,87.89999999999928,36.40000000000025,32.800000000000196,48.900000000000425,17.899999999999988,34.900000000000226,6.499999999999994
685,85.59999999999941,56.50000000000053,87.89999999999928,36.70000000000025,32.800000000000196,48.900000000000425,17.899999999999988,34.900000000000226,6.599999999999993
686,85.6999999999994,56.80000000000054,87.99999999999928,36.70000000000025,32.800000000000196,48.900000000000425,17.899999999999988,34.900000000000226,6.599999999999993
687,85.7999999999994,57.00000000000054,88.09999999999927,36.70000000000025,32.800000000000196,48.900000000000425,17.899999999999988,34.900000000000226,6.599999999999993
688,85.8999999999994,57.00000000000054,88.09999999999927,37.000000000000256,32.800000000000196,48.900000000000425,17.899999999999988,34.900000000000226,6.699999999999993
689,85.99999999999939,57.20000000000054,88.19999999999926,37.000000000000256,32.800000000000196,48.900000000000425,17.899999999999988,34.900000000000226,6.699999999999993
690,86.09999999999938,57.20000000000054,88.19999999999926,37.30000000000026,32.800000000000196,48.900000000000425,17.899999999999988,34.900000000000226,6.799999999999993
691,86.09999999999938,57.300000000000544,88.49999999999925,37.30000000000026,32.9000000000002,49.000000000000426,17.99999999999999,35.10000000000023,6.799999999999993
692,86.39999999999937,57.400000000000546,88.49999999999925,37.40000000000026,32.9000000000002,49.10000000000043,17.99999999999999,35.10000000000023,6.799999999999993
693,86.69999999999935,57.50000000000055,88.49999999999925,37.50000000000026,32.9000000000002,49.20000000000043,17.99999999999999,35.10000000000023,6.799999999999993
694,86.69999999999935,57.60000000000055,88.79999999999923,37.50000000000026,33.0000000000002,49.30000000000043,18.09999999999999,35.30000000000023,6.799999999999993
695,86.69999999999935,57.70000000000055,89.09999999999921,37.50000000000026,33.1000000000002,49.40000000000043,18.199999999999992,35.500000000000234,6.799999999999993
696,87.09999999999933,57.80000000000055,89.09999999999921,37.600000000000264,33.1000000000002,49.50000000000043,18.199999999999992,35.500000000000234,6.799999999999993
697,87.19999999999932,58.000000000000554,89.1999999999992,37.600000000000264,33.1000000000002,49.50000000000043,18.199999999999992,35.500000000000234,6.799999999999993
698,87.19999999999932,58.100000000000556,89.49999999999919,37.600000000000264,33.2000000000002,49.600000000000435,18.299999999999994,35.70000000000024,6.799999999999993
699,87.19999999999932,58.100000000000556,89.59999999999918,37.600000000000264,33.3000000000002,49.600000000000435,18.299999999999994,35.70000000000024,6.799999999999993
700,87.19999999999932,58.100000000000556,89.69999999999918,37.600000000000264,33.400000000000205,49.600000000000435,18.299999999999994,35.70000000000024,6.799999999999993
701,87.29999999999932,58.30000000000056,89.79999999999917,37.600000000000264,33.400000000000205,49.600000000000435,18.299999999999994,35.70000000000024,6.799999999999993
702,87.69999999999929,58.40000000000056,89.79999999999917,37.700000000000266,33.400000000000205,49.700000000000436,18.299999999999994,35.70000000000024,6.799999999999993
703,88.09999999999927,58.50000000000056,89.79999999999917,37.80000000000027,33.400000000000205,49.80000000000044,18.299999999999994,35.70000000000024,6.799999999999993
704,88.39999999999925,58.60000000000056,89.79999999999917,37.90000000000027,33.400000000000205,49.90000000000044,18.299999999999994,35.70000000000024,6.799999999999993
705,88.69999999999924,58.700000000000564,89.79999999999917,38.00000000000027,33.400000000000205,50.00000000000044,18.299999999999994,35.70000000000024,6.799999999999993
706,88.79999999999923,58.700000000000564,89.79999999999917,38.20000000000027,33.400000000000205,50.00000000000044,18.299999999999994,35.70000000000024,6.899999999999992
707,89.09999999999921,58.800000000000566,89.79999999999917,38.300000000000274,33.400000000000205,50.10000000000044,18.299999999999994,35.70000000000024,6.899999999999992
708,89.49999999999919,58.90000000000057,89.79999999999917,38.400000000000276,33.400000000000205,50.20000000000044,18.299999999999994,35.70000000000024,6.899999999999992
709,89.79999999999917,59.00000000000057,89.79999999999917,38.50000000000028,33.400000000000205,50.300000000000445,18.299999999999994,35.70000000000024,6.899999999999992
710,89.89999999999917,59.00000000000057,89.89999999999917,38.50000000000028,33.400000000000205,50.60000000000045,18.299999999999994,35.70000000000024,6.899999999999992
711,89.89999999999917,59.00000000000057,89.99999999999916,38.50000000000028,33.500000000000206,50.60000000000045,18.299999999999994,35.70000000000024,6.899999999999992
712,89.99999999999916,59.20000000000057,90.09999999999916,38.50000000000028,33.500000000000206,50.60000000000045,18.299999999999994,35.70000000000024,6.899999999999992
713,90.29999999999914,59.30000000000057,90.09999999999916,38.60000000000028,33.500000000000206,50.70000000000045,18.299999999999994,35.70000000000024,6.899999999999992
714,90.29999999999914,59.400000000000574,90.39999999999914,38.60000000000028,33.60000000000021,50.80000000000045,18.399999999999995,35.90000000000024,6.899999999999992
715,90.39999999999914,59.400000000000574,90.49999999999913,38.60000000000028,33.60000000000021,51.000000000000455,18.399999999999995,35.90000000000024,6.899999999999992
