Line,"{'+definite', '+atomic'} - definite - a_2","{'+definite', '-atomic'} - definite - e_1","{'+definite', '+atomic'} - definite - o_2","{'-definite', '+atomic', '-feminine'} - definite - o_2","{'-definite', '+atomic'} - definite - o_2","{'+feminine', '-definite', '+atomic'} - definite - a_2","{'-definite', '+atomic', '-feminine'} - definite - o_3","{'+feminine', '-definite', '+atomic'} - definite - a_3","{'+feminine', '-definite', '+atomic'} - definite - a_4","{'+feminine', '+definite', '+atomic'} - definite - a_4","{'+definite', '-atomic', '-feminine'} - definite - i_2","{'+definite', '-atomic', '-feminine'} - definite - i_3","{'+feminine', '+definite', '-atomic'} - definite - e_2","{'+definite', '+atomic', '-feminine'} - definite - o_3","{'+feminine', '+definite', '-atomic'} - definite - e_4","{'+definite', '+atomic', '-feminine'} - definite - o_2","{'+definite', '-atomic', '-feminine'} - definite - i_4","{'+feminine', '+definite', '+atomic'} - definite - a_3","{'+definite', '-atomic'} - definite - i_4","{'-definite', '+atomic'} - definite - a_2","{'+feminine', '+definite', '+atomic'} - definite - a_2"
74,4.500000000000001,2.9000000000000017,6.799999999999993,2.7000000000000015,1.9000000000000008,1.8000000000000007,2.200000000000001,2.6000000000000014,1.7000000000000006,3.400000000000002,3.9000000000000026,2.9000000000000017,3.100000000000002,1.9000000000000008,1.6000000000000005,2.100000000000001,1.7000000000000006,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
75,4.500000000000001,2.9000000000000017,6.799999999999993,2.7000000000000015,1.9000000000000008,1.8000000000000007,2.200000000000001,2.6000000000000014,1.7000000000000006,3.400000000000002,3.9000000000000026,2.9000000000000017,3.100000000000002,2.000000000000001,1.6000000000000005,2.200000000000001,1.7000000000000006,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
76,4.6000000000000005,2.9000000000000017,6.799999999999993,2.7000000000000015,1.9000000000000008,1.9000000000000008,2.300000000000001,2.9000000000000017,1.8000000000000007,3.500000000000002,3.9000000000000026,2.9000000000000017,3.100000000000002,2.000000000000001,1.6000000000000005,2.200000000000001,1.7000000000000006,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
77,4.6000000000000005,2.9000000000000017,6.899999999999992,2.8000000000000016,1.9000000000000008,1.9000000000000008,2.300000000000001,2.9000000000000017,1.8000000000000007,3.500000000000002,3.9000000000000026,2.9000000000000017,3.100000000000002,2.000000000000001,1.6000000000000005,2.200000000000001,1.7000000000000006,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
78,4.6000000000000005,2.9000000000000017,6.999999999999992,2.9000000000000017,2.000000000000001,1.9000000000000008,2.300000000000001,2.9000000000000017,1.8000000000000007,3.500000000000002,3.9000000000000026,2.9000000000000017,3.100000000000002,2.000000000000001,1.6000000000000005,2.200000000000001,1.7000000000000006,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
79,4.6000000000000005,2.9000000000000017,6.999999999999992,2.9000000000000017,2.000000000000001,1.9000000000000008,2.300000000000001,2.9000000000000017,1.8000000000000007,3.500000000000002,3.9000000000000026,2.9000000000000017,3.100000000000002,2.100000000000001,1.6000000000000005,2.200000000000001,1.7000000000000006,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
80,4.7,2.9000000000000017,7.099999999999992,2.9000000000000017,2.000000000000001,1.9000000000000008,2.300000000000001,2.9000000000000017,1.8000000000000007,3.500000000000002,3.9000000000000026,2.9000000000000017,3.300000000000002,2.100000000000001,1.6000000000000005,2.200000000000001,1.7000000000000006,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
81,4.7,2.9000000000000017,7.099999999999992,2.9000000000000017,2.000000000000001,1.9000000000000008,2.300000000000001,2.9000000000000017,1.8000000000000007,3.6000000000000023,3.9000000000000026,2.9000000000000017,3.300000000000002,2.100000000000001,1.6000000000000005,2.200000000000001,1.7000000000000006,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
82,4.8,3.200000000000002,7.199999999999991,2.9000000000000017,2.000000000000001,1.9000000000000008,2.300000000000001,2.9000000000000017,1.8000000000000007,3.7000000000000024,3.9000000000000026,3.0000000000000018,3.300000000000002,2.100000000000001,1.6000000000000005,2.200000000000001,1.7000000000000006,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
83,4.8999999999999995,3.200000000000002,7.299999999999991,2.9000000000000017,2.000000000000001,1.9000000000000008,2.300000000000001,2.9000000000000017,1.8000000000000007,3.8000000000000025,4.300000000000002,3.200000000000002,3.300000000000002,2.100000000000001,1.7000000000000006,2.300000000000001,1.8000000000000007,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
84,4.999999999999999,3.300000000000002,7.299999999999991,2.9000000000000017,2.000000000000001,1.9000000000000008,2.300000000000001,2.9000000000000017,1.8000000000000007,3.9000000000000026,4.300000000000002,3.200000000000002,3.300000000000002,2.100000000000001,1.7000000000000006,2.300000000000001,1.8000000000000007,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
85,5.099999999999999,3.300000000000002,7.399999999999991,2.9000000000000017,2.000000000000001,1.9000000000000008,2.300000000000001,2.9000000000000017,1.8000000000000007,4.000000000000003,4.6000000000000005,3.400000000000002,3.300000000000002,2.100000000000001,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
86,5.099999999999999,3.300000000000002,7.399999999999991,2.9000000000000017,2.000000000000001,1.9000000000000008,2.300000000000001,2.9000000000000017,1.8000000000000007,4.000000000000003,4.6000000000000005,3.400000000000002,3.300000000000002,2.200000000000001,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
87,5.199999999999998,3.300000000000002,7.399999999999991,2.9000000000000017,2.000000000000001,2.000000000000001,2.4000000000000012,3.100000000000002,1.9000000000000008,4.100000000000002,4.6000000000000005,3.400000000000002,3.300000000000002,2.200000000000001,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
88,5.199999999999998,3.300000000000002,7.49999999999999,3.0000000000000018,2.000000000000001,2.000000000000001,2.4000000000000012,3.100000000000002,1.9000000000000008,4.100000000000002,4.6000000000000005,3.400000000000002,3.300000000000002,2.200000000000001,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.4000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
89,5.199999999999998,3.400000000000002,7.9999999999999885,3.100000000000002,2.100000000000001,2.000000000000001,2.4000000000000012,3.100000000000002,1.9000000000000008,4.100000000000002,4.7,3.400000000000002,3.400000000000002,2.200000000000001,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.5000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
90,5.299999999999998,3.400000000000002,8.099999999999989,3.100000000000002,2.100000000000001,2.000000000000001,2.4000000000000012,3.100000000000002,1.9000000000000008,4.100000000000002,4.7,3.400000000000002,3.6000000000000023,2.200000000000001,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.5000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
91,5.299999999999998,3.400000000000002,8.099999999999989,3.100000000000002,2.100000000000001,2.000000000000001,2.4000000000000012,3.100000000000002,1.9000000000000008,4.100000000000002,4.7,3.400000000000002,3.6000000000000023,2.300000000000001,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.5000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
92,5.299999999999998,3.400000000000002,8.199999999999989,3.200000000000002,2.100000000000001,2.000000000000001,2.4000000000000012,3.100000000000002,1.9000000000000008,4.100000000000002,4.7,3.400000000000002,3.6000000000000023,2.300000000000001,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.5000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
93,5.399999999999998,3.400000000000002,8.199999999999989,3.200000000000002,2.100000000000001,2.100000000000001,2.5000000000000013,3.300000000000002,2.000000000000001,4.200000000000002,4.7,3.400000000000002,3.6000000000000023,2.300000000000001,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.5000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
94,5.399999999999998,3.400000000000002,8.199999999999989,3.200000000000002,2.100000000000001,2.100000000000001,2.5000000000000013,3.300000000000002,2.000000000000001,4.300000000000002,4.7,3.400000000000002,3.6000000000000023,2.300000000000001,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.5000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
95,5.399999999999998,3.400000000000002,8.299999999999988,3.400000000000002,2.100000000000001,2.100000000000001,2.5000000000000013,3.300000000000002,2.000000000000001,4.300000000000002,4.7,3.400000000000002,3.6000000000000023,2.300000000000001,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.5000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
96,5.399999999999998,3.400000000000002,8.299999999999988,3.400000000000002,2.100000000000001,2.100000000000001,2.5000000000000013,3.300000000000002,2.000000000000001,4.300000000000002,4.7,3.400000000000002,3.6000000000000023,2.4000000000000012,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.5000000000000004,1.8000000000000007,1.7000000000000006,1.3000000000000003
97,5.499999999999997,3.400000000000002,8.299999999999988,3.400000000000002,2.100000000000001,2.100000000000001,2.7000000000000015,3.300000000000002,2.000000000000001,4.300000000000002,4.7,3.400000000000002,3.6000000000000023,2.4000000000000012,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.5000000000000004,1.8000000000000007,1.9000000000000008,1.4000000000000004
98,5.599999999999997,3.500000000000002,8.299999999999988,3.400000000000002,2.100000000000001,2.100000000000001,2.7000000000000015,3.300000000000002,2.000000000000001,4.300000000000002,4.7,3.400000000000002,3.6000000000000023,2.4000000000000012,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
99,5.699999999999997,3.500000000000002,8.399999999999988,3.400000000000002,2.100000000000001,2.100000000000001,2.7000000000000015,3.300000000000002,2.000000000000001,4.300000000000002,4.7,3.400000000000002,3.9000000000000026,2.4000000000000012,1.8000000000000007,2.4000000000000012,1.9000000000000008,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
100,5.799999999999996,3.500000000000002,8.499999999999988,3.400000000000002,2.100000000000001,2.100000000000001,2.7000000000000015,3.300000000000002,2.000000000000001,4.400000000000001,4.999999999999999,3.6000000000000023,3.9000000000000026,2.4000000000000012,1.9000000000000008,2.5000000000000013,2.100000000000001,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
101,5.899999999999996,3.500000000000002,8.599999999999987,3.400000000000002,2.100000000000001,2.100000000000001,2.7000000000000015,3.300000000000002,2.000000000000001,4.500000000000001,5.299999999999998,3.8000000000000025,3.9000000000000026,2.4000000000000012,2.000000000000001,2.6000000000000014,2.200000000000001,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
102,5.999999999999996,3.500000000000002,8.699999999999987,3.400000000000002,2.100000000000001,2.100000000000001,2.7000000000000015,3.300000000000002,2.000000000000001,4.500000000000001,5.299999999999998,3.8000000000000025,4.100000000000002,2.4000000000000012,2.000000000000001,2.6000000000000014,2.200000000000001,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
103,6.099999999999995,3.500000000000002,8.799999999999986,3.400000000000002,2.100000000000001,2.100000000000001,2.7000000000000015,3.300000000000002,2.000000000000001,4.6000000000000005,5.599999999999997,4.000000000000003,4.100000000000002,2.4000000000000012,2.100000000000001,2.7000000000000015,2.300000000000001,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
104,6.099999999999995,3.500000000000002,8.899999999999986,3.500000000000002,2.100000000000001,2.100000000000001,2.7000000000000015,3.300000000000002,2.000000000000001,4.6000000000000005,5.599999999999997,4.000000000000003,4.100000000000002,2.4000000000000012,2.100000000000001,2.7000000000000015,2.300000000000001,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
105,6.199999999999995,3.500000000000002,8.999999999999986,3.500000000000002,2.100000000000001,2.100000000000001,2.7000000000000015,3.300000000000002,2.000000000000001,4.7,5.899999999999996,4.200000000000002,4.100000000000002,2.4000000000000012,2.200000000000001,2.8000000000000016,2.4000000000000012,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
106,6.2999999999999945,3.500000000000002,9.099999999999985,3.500000000000002,2.100000000000001,2.100000000000001,2.7000000000000015,3.300000000000002,2.000000000000001,4.7,5.899999999999996,4.200000000000002,4.300000000000002,2.4000000000000012,2.200000000000001,2.8000000000000016,2.4000000000000012,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
107,6.2999999999999945,3.500000000000002,9.199999999999985,3.6000000000000023,2.100000000000001,2.100000000000001,2.7000000000000015,3.300000000000002,2.000000000000001,4.7,5.899999999999996,4.200000000000002,4.300000000000002,2.4000000000000012,2.200000000000001,2.8000000000000016,2.4000000000000012,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
108,6.399999999999994,3.500000000000002,9.299999999999985,3.6000000000000023,2.100000000000001,2.100000000000001,2.7000000000000015,3.300000000000002,2.000000000000001,4.8,6.199999999999995,4.400000000000001,4.300000000000002,2.4000000000000012,2.300000000000001,2.9000000000000017,2.5000000000000013,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
109,6.499999999999994,3.500000000000002,9.299999999999985,3.6000000000000023,2.100000000000001,2.200000000000001,2.8000000000000016,3.500000000000002,2.200000000000001,4.8999999999999995,6.199999999999995,4.400000000000001,4.300000000000002,2.4000000000000012,2.300000000000001,2.9000000000000017,2.5000000000000013,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
110,6.499999999999994,3.500000000000002,9.299999999999985,3.6000000000000023,2.100000000000001,2.200000000000001,2.8000000000000016,3.500000000000002,2.200000000000001,4.8999999999999995,6.199999999999995,4.400000000000001,4.300000000000002,2.5000000000000013,2.300000000000001,2.9000000000000017,2.5000000000000013,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
111,6.599999999999993,3.500000000000002,9.299999999999985,3.6000000000000023,2.100000000000001,2.300000000000001,2.9000000000000017,3.7000000000000024,2.300000000000001,4.999999999999999,6.199999999999995,4.400000000000001,4.300000000000002,2.5000000000000013,2.300000000000001,2.9000000000000017,2.5000000000000013,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
112,6.699999999999993,3.6000000000000023,9.299999999999985,3.6000000000000023,2.100000000000001,2.300000000000001,2.9000000000000017,3.7000000000000024,2.300000000000001,4.999999999999999,6.199999999999995,4.400000000000001,4.300000000000002,2.5000000000000013,2.300000000000001,2.9000000000000017,2.5000000000000013,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
113,6.799999999999993,3.6000000000000023,9.399999999999984,3.6000000000000023,2.100000000000001,2.300000000000001,2.9000000000000017,3.7000000000000024,2.300000000000001,5.099999999999999,6.599999999999993,4.6000000000000005,4.300000000000002,2.5000000000000013,2.4000000000000012,3.0000000000000018,2.6000000000000014,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
114,6.799999999999993,3.6000000000000023,9.399999999999984,3.6000000000000023,2.100000000000001,2.300000000000001,2.9000000000000017,3.7000000000000024,2.300000000000001,5.199999999999998,6.599999999999993,4.6000000000000005,4.300000000000002,2.5000000000000013,2.4000000000000012,3.0000000000000018,2.6000000000000014,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
115,6.799999999999993,3.6000000000000023,9.399999999999984,3.6000000000000023,2.100000000000001,2.300000000000001,2.9000000000000017,3.7000000000000024,2.300000000000001,5.199999999999998,6.599999999999993,4.6000000000000005,4.300000000000002,2.7000000000000015,2.4000000000000012,3.0000000000000018,2.6000000000000014,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
116,6.899999999999992,3.6000000000000023,9.499999999999984,3.6000000000000023,2.100000000000001,2.300000000000001,2.9000000000000017,3.7000000000000024,2.300000000000001,5.299999999999998,6.899999999999992,4.8,4.300000000000002,2.7000000000000015,2.5000000000000013,3.100000000000002,2.7000000000000015,1.6000000000000005,1.8000000000000007,1.9000000000000008,1.4000000000000004
117,6.899999999999992,3.6000000000000023,9.499999999999984,3.6000000000000023,2.100000000000001,2.300000000000001,2.9000000000000017,3.7000000000000024,2.300000000000001,5.299999999999998,6.899999999999992,4.8,4.300000000000002,2.7000000000000015,2.5000000000000013,3.100000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,1.9000000000000008,1.4000000000000004
118,6.999999999999992,3.6000000000000023,9.499999999999984,3.6000000000000023,2.100000000000001,2.300000000000001,3.0000000000000018,3.7000000000000024,2.300000000000001,5.299999999999998,6.899999999999992,4.8,4.300000000000002,2.7000000000000015,2.5000000000000013,3.100000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
119,7.099999999999992,3.6000000000000023,9.499999999999984,3.6000000000000023,2.100000000000001,2.4000000000000012,3.100000000000002,3.9000000000000026,2.4000000000000012,5.399999999999998,6.899999999999992,4.8,4.300000000000002,2.7000000000000015,2.5000000000000013,3.100000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
120,7.199999999999991,3.6000000000000023,9.599999999999984,3.6000000000000023,2.100000000000001,2.4000000000000012,3.100000000000002,3.9000000000000026,2.4000000000000012,5.399999999999998,6.899999999999992,4.8,4.6000000000000005,2.7000000000000015,2.5000000000000013,3.100000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
121,7.199999999999991,3.6000000000000023,9.599999999999984,3.6000000000000023,2.100000000000001,2.4000000000000012,3.100000000000002,3.9000000000000026,2.4000000000000012,5.399999999999998,6.899999999999992,4.8,4.6000000000000005,2.7000000000000015,2.5000000000000013,3.100000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
122,7.299999999999991,3.6000000000000023,9.699999999999983,3.6000000000000023,2.100000000000001,2.4000000000000012,3.100000000000002,3.9000000000000026,2.4000000000000012,5.399999999999998,6.899999999999992,4.8,4.8,2.7000000000000015,2.5000000000000013,3.100000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
123,7.299999999999991,3.6000000000000023,9.699999999999983,3.6000000000000023,2.100000000000001,2.4000000000000012,3.100000000000002,3.9000000000000026,2.4000000000000012,5.399999999999998,6.899999999999992,4.8,4.8,2.8000000000000016,2.5000000000000013,3.200000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
124,7.399999999999991,3.6000000000000023,9.699999999999983,3.6000000000000023,2.100000000000001,2.5000000000000013,3.200000000000002,4.100000000000002,2.5000000000000013,5.499999999999997,6.899999999999992,4.8,4.8,2.8000000000000016,2.5000000000000013,3.200000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
125,7.49999999999999,3.6000000000000023,9.799999999999983,3.6000000000000023,2.100000000000001,2.5000000000000013,3.200000000000002,4.100000000000002,2.5000000000000013,5.499999999999997,6.899999999999992,4.8,4.999999999999999,2.8000000000000016,2.5000000000000013,3.200000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
126,7.59999999999999,3.9000000000000026,9.899999999999983,3.6000000000000023,2.100000000000001,2.5000000000000013,3.200000000000002,4.100000000000002,2.5000000000000013,5.599999999999997,6.899999999999992,4.8999999999999995,4.999999999999999,2.8000000000000016,2.5000000000000013,3.200000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
127,7.59999999999999,3.9000000000000026,9.899999999999983,3.6000000000000023,2.100000000000001,2.5000000000000013,3.200000000000002,4.100000000000002,2.5000000000000013,5.599999999999997,6.899999999999992,4.8999999999999995,4.999999999999999,2.8000000000000016,2.5000000000000013,3.200000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
128,7.6999999999999895,3.9000000000000026,9.899999999999983,3.6000000000000023,2.100000000000001,2.6000000000000014,3.300000000000002,4.300000000000002,2.6000000000000014,5.699999999999997,6.899999999999992,4.8999999999999995,4.999999999999999,2.8000000000000016,2.5000000000000013,3.200000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
129,7.6999999999999895,3.9000000000000026,9.899999999999983,3.6000000000000023,2.100000000000001,2.6000000000000014,3.300000000000002,4.300000000000002,2.6000000000000014,5.699999999999997,6.899999999999992,4.8999999999999995,4.999999999999999,2.8000000000000016,2.5000000000000013,3.200000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
130,7.799999999999989,3.9000000000000026,9.999999999999982,3.6000000000000023,2.100000000000001,2.6000000000000014,3.300000000000002,4.300000000000002,2.6000000000000014,5.699999999999997,6.899999999999992,4.8999999999999995,5.199999999999998,2.8000000000000016,2.5000000000000013,3.200000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
131,7.899999999999989,3.9000000000000026,10.099999999999982,3.6000000000000023,2.100000000000001,2.6000000000000014,3.300000000000002,4.300000000000002,2.6000000000000014,5.699999999999997,6.899999999999992,4.8999999999999995,5.399999999999998,2.8000000000000016,2.5000000000000013,3.200000000000002,2.7000000000000015,1.7000000000000006,1.8000000000000007,2.100000000000001,1.5000000000000004
